segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
714,0.0,1.0,CADC0874,5,815,164,7.505539878048776e-07,2.1846712183179619e-10,1.4780633336626554e-05,-0.8110488306902548,-0.3093538922792547,1,1,1,50,54,5.779214270601507e-13,6.635987864605235e-13,4075,820,2.6805781819852294e-13,1.332116596535343e-12
716,0.0,1.0,CADC0874,5,524,106,-1.7822536433962263e-05,2.947972993052177e-10,1.7169662177958473e-05,-1.4660616498337775,0.1189658042476225,1,1,1,27,35,1.3092368590013784e-12,7.181582723909089e-13,2664,530,5.625902658496521e-13,2.781106597219035e-12
718,0.0,1.0,CADC0874,5,590,119,-7.106140890756303e-06,2.87673770271526e-10,1.6960948389507173e-05,-1.2570561391512654,-0.1057820469451026,1,1,1,34,42,9.90008102896287e-13,7.014183679427682e-13,2950,595,4.875826614771627e-13,2.4174266409371933e-12
719,0.0,1.0,CADC0874,5,640,129,1.4260507372093025e-05,2.1639274710737968e-10,1.471029391641716e-05,-1.1781912450764451,-0.1297203813982531,1,1,1,30,41,7.333213345813086e-13,7.218576769334944e-13,3200,645,3.381136673552808e-13,1.6774631558711606e-12
723,0.0,1.0,CADC0874,5,600,121,8.515750743801651e-06,2.608952204570325e-10,1.6152251250430465e-05,-1.097762975741036,-0.2421836553412249,1,1,1,32,40,7.857616798025722e-13,6.779104928974648e-13,3000,605,4.3482536742838765e-13,2.156158846752335e-12
724,0.0,1.0,CADC0874,5,615,124,2.517853797016129e-05,2.3425751296961914e-10,1.5305473301065183e-05,-1.4059718043880476,-0.1857318456800343,1,1,1,33,40,8.415952039416034e-13,7.239085431500841e-13,3075,620,3.8090652515385226e-13,1.889173491690477e-12
725,0.0,1.0,CADC0874,5,660,133,-4.715117222556391e-06,1.9355445361110783e-10,1.3912384900192629e-05,-1.4274638681621583,0.2127309805675069,1,1,1,36,40,7.091681979842431e-13,6.967695591278734e-13,3300,665,2.9326432365319373e-13,1.45529664369254e-12
727,0.0,1.0,CADC0874,5,655,132,2.3361003075757577e-05,2.8733374169542443e-10,1.695092155888359e-05,-1.2499941663115488,-0.2372262600150909,1,1,1,37,45,8.476872831636054e-13,6.749370076371289e-13,3275,660,4.3867746823728924e-13,2.176770770419882e-12
730,0.0,1.0,CADC0874,5,686,137,-1.7760820948905104e-06,8.027541133409185e-11,8.959654643684202e-06,-1.2883818491065964,-0.1899873397557281,1,1,1,42,46,4.628579462942483e-13,9.047137865520008e-13,3468,685,1.170195500496966e-13,5.859519075481158e-13
732,0.0,1.0,CADC0874,5,620,125,9.02333684e-06,3.932269610366694e-10,1.982995111029448e-05,-1.1553221559779492,-0.3965109701374502,1,1,1,28,41,9.764132202382564e-13,7.371950857814958e-13,3100,625,6.34237033930112e-13,3.145815688293355e-12
736,1.0,1.0,CADC0874,5,420,61,-7.98615786885246e-06,7.828400007408366e-10,2.7979278059679032e-05,-1.0871864130564413,0.4568396769178345,2,1,1,1,2,6.910843322587391e-11,1.5817270652949946e-10,17100,305,1.8639047636686585e-12,1.283344263509568e-11
737,0.0,1.0,CADC0874,5,386,78,6.698902064102563e-06,2.8124953238243103e-10,1.6770495889580338e-05,-1.028291020538424,-0.4066008723211244,1,1,1,16,25,1.744713383986041e-12,5.694475071303559e-13,1936,390,7.286257315607022e-13,3.605763235672193e-12
739,0.0,1.0,CADC0874,5,415,84,-3.4561206309523817e-06,3.430420777982938e-10,1.852139513639007e-05,-1.260610161708513,0.0149870118747622,1,1,1,19,28,2.1525125974324915e-12,8.213435432635971e-13,2075,420,8.266074163814308e-13,4.083834259503497e-12
742,0.0,1.0,CADC0874,5,360,73,3.73349402739726e-06,6.887626703489311e-10,2.6244288337635125e-05,-1.1653971602037498,-0.288864692121979,1,1,1,14,27,4.9887053435636376e-12,1.1185319189465525e-12,1830,365,1.9132296398581414e-12,9.435105073273027e-12
743,0.0,1.0,CADC0874,5,330,67,1.943492582089552e-06,1.5917028040550538e-10,1.2616270463393903e-05,-1.2437079837072789,-0.1646268905567539,1,1,1,19,23,1.6144667855357549e-12,7.504762679020612e-13,1650,335,4.823341830469861e-13,2.3756758269478418e-12
744,0.0,1.0,CADC0874,5,308,62,6.028603790322581e-06,9.506259659084672e-11,9.750004953375497e-06,-1.3291457807085816,-0.102841671449835,1,1,1,18,21,1.180329094740545e-12,9.96050164193049e-13,1558,310,3.0864479412612573e-13,1.5332676869491408e-12
745,0.0,1.0,CADC0874,5,281,57,7.161078614035088e-06,3.759886711306038e-11,6.13179150926223e-06,-1.5169932222240914,-0.0698122902207611,1,1,1,18,19,7.156945980851671e-13,7.908175983321259e-13,1435,285,1.3380379755537505e-13,6.596292475975505e-13
748,0.0,1.0,CADC0874,5,385,78,4.095949758974358e-06,3.61899896931857e-10,1.902366675832651e-05,-1.3316790898071982,-0.0404660885540469,1,1,1,12,26,2.5019524452471798e-12,7.038339008920891e-13,1925,390,9.399997322905378e-13,4.6397422683571406e-12
750,0.0,1.0,CADC0874,5,270,55,-1.460961201818182e-05,1.552268325186491e-10,1.2459006080689145e-05,-0.878688263757645,-0.4475086426556677,1,1,1,14,20,1.8165605426711596e-12,6.014273504739599e-13,1352,275,5.749141945135152e-13,2.82230604579362e-12
754,1.0,1.0,CADC0874,5,287,58,-3.257308275862069e-05,1.1794781068590965e-10,1.0860378017634084e-05,1.7469629919185028,1.1146954377330114,4,4,1,3,5,2.133507298996922e-10,6.516490748172957e-10,1447,290,4.109679814840058e-13,2.0335829428605112e-12
759,0.0,1.0,CADC0874,5,195,40,1.299688735e-05,8.948186974556187e-11,9.459485701958743e-06,-0.649784473141608,-0.5948360003237275,1,1,1,9,15,1.972241315555456e-12,7.171323609469164e-13,975,200,4.588813833105738e-13,2.237046743639047e-12
760,0.0,1.0,CADC0874,5,215,44,6.18724e-07,1.4021228767779868e-10,1.1841126959787177e-05,-0.9836476622642288,-0.3180160280795915,1,1,1,7,12,2.740341315427948e-12,1.0911612845356298e-12,1075,220,6.521501752455754e-13,3.1866429017681518e-12
763,0.0,1.0,CADC0874,5,225,46,1.4281716739130437e-06,4.773414980170061e-10,2.1848146329082614e-05,-1.4879088891057015,0.0377866931713861,1,1,1,5,15,9.333255250053287e-12,7.877066732273843e-13,1125,230,2.1215177689644718e-12,1.0376989087326222e-11
765,0.0,1.0,CADC0874,5,215,44,-7.728606431818182e-07,1.394335442141669e-10,1.1808198178137378e-05,-1.3387416893871582,-0.0417464457506603,1,1,1,8,13,3.007406572650346e-12,9.025699585511752e-13,1075,220,6.485281126240319e-13,3.1689441866856112e-12
766,0.0,1.0,CADC0874,5,220,45,1.7800077999999994e-06,8.007318040404603e-11,8.9483618838336e-06,-1.3233809235480984,-0.0785367083953177,1,1,1,7,13,1.7662397634546054e-12,8.142189550914511e-13,1100,225,3.6396900183657284e-13,1.7794040089788005e-12
769,0.0,1.0,CADC0874,5,220,45,2.2167638888888886e-06,3.2673995487876547e-10,1.807594962591912e-05,-1.3779579124326302,-0.1180193216903717,1,1,1,4,12,6.6861876682228306e-12,6.692183779301519e-13,1100,225,1.4851816130852976e-12,7.2608878861947875e-12
770,0.0,1.0,CADC0874,5,240,49,-4.295487634693878e-06,3.3125797691642246e-10,1.8200493864629674e-05,-1.4847728856734663,0.1201736850328077,1,1,1,5,15,5.995186216108514e-12,6.316377622843029e-13,1200,245,1.3802415704850936e-12,6.7603668758453556e-12
771,0.0,1.0,CADC0874,5,215,44,-2.9141838863636365e-06,2.9594218979632725e-10,1.7202970377127527e-05,-1.2835209053167362,-0.0954849885441607,1,1,1,5,14,5.890249552136989e-12,8.410412319151824e-13,1075,220,1.3764753013782662e-12,6.725958859007438e-12
772,0.0,1.0,CADC0874,5,225,46,3.604479608695651e-06,4.156830542876338e-10,2.038830680286212e-05,-1.2310427598600513,-0.2296623710971947,1,1,1,1,16,7.463885771750399e-12,5.723860739605454e-13,1125,230,1.8474802412783727e-12,9.036588136687691e-12
773,0.0,1.0,CADC0874,5,230,47,-4.95193085106383e-06,4.626255864052248e-10,2.150873279403565e-05,-1.4813325429857118,-0.019414555528877,1,1,1,5,15,8.793410101512476e-12,9.00534173670618e-13,1150,235,2.011415593066195e-12,9.843097583089888e-12
774,0.0,1.0,CADC0874,5,240,49,1.044142244897959e-06,9.343766169333564e-10,3.0567574600111084e-05,-1.4873770299079374,-0.0289544860584994,1,1,1,1,14,1.576043149169149e-11,7.767966662553187e-13,1200,245,3.893235903888985e-12,1.906891054966033e-11
775,0.0,1.0,CADC0874,5,240,49,-5.4474408163265395e-08,1.1116700411845958e-09,3.334171623034117e-05,-1.501226879294394,0.0419974368676714,1,1,1,1,16,1.8832660913890388e-11,7.599955159374346e-13,1200,245,4.631958504935816e-12,2.268714369764481e-11
776,0.0,1.0,CADC0874,5,230,47,-9.381665957446806e-07,9.229869259787376e-10,3.0380699892838835e-05,-1.481778291458647,0.0208644657368853,1,1,1,3,14,1.7091680925418336e-11,1.1576223038888897e-12,1150,235,4.012986634690164e-12,1.9638019701675267e-11
778,0.0,1.0,CADC0874,5,205,42,-3.260242761904762e-06,1.4361290139957807e-10,1.198386003754959e-05,-1.3104364692329011,-0.0281234731490936,1,1,1,7,13,3.5043717890714333e-12,8.119162551059994e-13,1025,210,7.005507385345272e-13,3.4193547952280495e-12
780,0.0,1.0,CADC0874,5,230,47,1.3379908510638302e-06,6.631324853789269e-10,2.575135890353996e-05,-1.4984958081757127,0.0549922271590481,1,1,1,1,14,1.2419798606249908e-11,7.174024736311123e-13,1150,235,2.8831847190388124e-12,1.4109201816572912e-11
781,0.0,1.0,CADC0874,5,210,43,-1.3854915116279071e-06,3.4950743516189596e-10,1.86951179499327e-05,-1.4673858576596284,-0.0795722094458667,1,1,1,4,12,7.898166456184298e-12,8.748464852709998e-13,1050,215,1.6643211198185521e-12,8.128079887485953e-12
782,0.0,1.0,CADC0874,5,230,47,7.631785106382976e-07,4.136067380174723e-10,2.0337323767336555e-05,-1.489351514285676,-0.01604470912237,1,1,1,2,14,7.662049866433271e-12,6.812928091624687e-13,1150,235,1.7982901652933577e-12,8.800143362073879e-12
783,0.0,1.0,CADC0874,5,225,46,-7.9469797826087e-07,3.8796959278742045e-10,1.969694374230227e-05,-1.405162534512581,-0.1247535674575805,1,1,1,2,14,7.403822922787779e-12,7.003860575032026e-13,1125,230,1.7243093012774245e-12,8.434121582335227e-12
784,0.0,1.0,CADC0874,5,240,49,-3.782365306122448e-07,6.098595438402798e-10,2.46953344549184e-05,-1.5090151222923436,0.0288866109831039,1,1,1,5,17,1.0574170804991491e-11,1.114773363974285e-12,1200,245,2.5410814326678325e-12,1.2446113139597546e-11
785,0.0,1.0,CADC0874,5,230,47,9.411000851063832e-07,6.371366151616148e-10,2.5241565228044292e-05,-1.4916268102965728,0.0275867557512847,1,1,1,5,14,1.2002057424783305e-11,1.5597706928623796e-12,1150,235,2.770159196354848e-12,1.3556098194927977e-11
786,0.0,1.0,CADC0874,5,200,41,-5.538300707317073e-06,1.7613219184696878e-10,1.3271480393948852e-05,-1.4027656711881218,-0.1491051831760709,1,1,1,3,13,4.4139034290943e-12,5.935552766077014e-13,1000,205,8.806609592348439e-13,4.295907118218751e-12
787,0.0,1.0,CADC0874,5,225,46,4.92170826086956e-07,4.21975265402182e-10,2.0542036544660853e-05,-1.5052777539756828,0.0691059656561756,1,1,1,3,15,8.259900897759683e-12,6.603074085872387e-13,1125,230,1.875445624009698e-12,9.173375334830043e-12
788,0.0,1.0,CADC0874,5,230,47,-1.4747700851063834e-06,6.853216891956237e-10,2.617864949143908e-05,-1.2749077456503948,-0.1312893929115992,1,1,1,2,15,1.1679595200101019e-11,8.265010502095818e-13,1150,235,2.979659518241842e-12,1.45813125360771e-11
789,0.0,1.0,CADC0874,5,230,47,-4.355763191489361e-06,9.936073491376812e-10,3.15215378612415e-05,-1.5003462322185033,0.0630698939420381,1,1,1,3,14,1.8531236424872212e-11,1.3937077227772853e-12,1150,235,4.320031952772527e-12,2.114058189654641e-11
790,1.0,1.0,CADC0874,5,235,48,1.790393895833333e-06,9.730890272598302e-10,3.11943749297823e-05,-1.0102631583825226,0.1042697489377307,3,1,1,2,5,2.2256342489950511e-10,4.848704877599507e-10,1175,240,4.140804371318427e-12,2.0272688067913133e-11
791,0.0,1.0,CADC0874,5,225,46,4.275595282608696e-06,9.458448052243782e-10,3.0754589986283e-05,-1.401390288057058,-0.0354792595158344,1,1,1,1,14,1.8192140576150618e-11,9.179823526751106e-13,1125,230,4.203754689886127e-12,2.0561843591834315e-11
793,0.0,1.0,CADC0874,5,210,43,-2.1610691495348837e-05,2.4820966388659486e-10,1.575467117672073e-05,-1.483267663866094,-0.0143675296377611,1,1,1,2,12,5.661904442036715e-12,6.504476317431693e-13,1050,215,1.181950780412357e-12,5.772317764804533e-12
794,0.0,1.0,CADC0874,5,210,43,-1.7742546627906978e-05,4.2602218605631937e-10,2.0640304892523252e-05,-1.5142826670350529,-0.034442881240661,1,1,1,5,13,9.718573877174772e-12,1.2406042655285237e-12,1050,215,2.028677076458664e-12,9.907492698984172e-12
795,0.0,1.0,CADC0874,5,210,43,-1.1993982395348838e-05,6.62394663966805e-10,2.5737029043127825e-05,-1.5428836031949598,-0.0428473843781448,1,1,1,1,15,1.4717790653442378e-11,7.819461395353579e-13,1050,215,3.1542603046038337e-12,1.5404527068995467e-11
796,0.0,1.0,CADC0874,5,205,42,-4.250803761904761e-06,8.287788415851771e-10,2.878851926697824e-05,-1.5011495058587814,-0.0392363408403828,1,1,1,1,11,1.9110058548532377e-11,1.0868106490885997e-12,1025,210,4.042823617488669e-12,1.9732829561551838e-11
797,0.0,1.0,CADC0874,5,205,42,2.5484573809523816e-06,8.335141572750526e-10,2.8870645252142404e-05,-1.413499754792734,0.0876450466819938,1,1,1,1,11,1.9374602013299462e-11,1.1070384417900006e-12,1025,210,4.065922718414892e-12,1.984557517321554e-11
799,0.0,1.0,CADC0874,5,190,39,1.3214765769230767e-05,2.900765796211589e-10,1.7031634672607292e-05,-1.34049511930809,-0.104303970506797,1,1,1,7,13,7.534322296385038e-12,1.71347238188039e-12,950,195,1.5267188401113629e-12,7.437861015927153e-12
802,0.0,1.0,CADC0874,5,195,40,3.908058325e-06,2.6083187245528234e-10,1.615029016628749e-05,-1.336176841710829,-0.0350341731433879,1,1,1,3,11,6.611396308675063e-12,7.962807763446397e-13,975,200,1.3375993459245248e-12,6.5207968113820586e-12
804,0.0,1.0,CADC0874,5,190,39,-6.08970535897436e-06,1.8974222096423384e-10,1.3774694949952023e-05,-1.4851907844078431,0.0277759329727865,1,1,1,8,14,5.386697424926506e-12,1.1450617529955168e-12,950,195,9.986432682328097e-13,4.865185152929073e-12
806,0.0,1.0,CADC0874,5,205,42,1.039067280952381e-05,3.225602838795542e-10,1.795996335963841e-05,-1.3554981649482938,-0.1013691100987543,1,1,1,4,12,7.197668931600981e-12,7.206363661605377e-13,1025,210,1.5734647994124594e-12,7.680006759037005e-12
808,0.0,1.0,CADC0874,5,225,46,-1.4177318130434786e-05,5.604041368001171e-10,2.3672856540775074e-05,-1.5433275963945676,0.0149016593883217,1,1,1,2,12,1.1144918980800216e-11,1.6737964287616864e-12,1125,230,2.4906850524449655e-12,1.2182698626089503e-11
809,0.0,1.0,CADC0874,5,230,47,-5.579815340425533e-06,6.17213682624434e-10,2.48437855936738e-05,-1.3819665413788538,-0.0170006311356925,1,1,1,2,15,1.1285522404899668e-11,6.812539308037887e-13,1150,235,2.6835377505410173e-12,1.3132206013285829e-11
810,0.0,1.0,CADC0886,5,185,38,0.1997921486842105,0.0683150389543133,0.2613714578034742,-0.8451339579083172,0.8944295994061472,1,1,1,1,7,0.0034314381120829,0.0005044911946467,925,190,0.0003692704808341,0.0017977641830082
811,0.0,1.0,CADC0886,5,185,38,0.1903433994736842,0.0591565709848918,0.2432212387619384,-0.9692856299249328,0.8339029927699223,1,1,1,1,7,0.0028372594652464,0.0003763090923569,925,190,0.0003197652485669,0.0015567518680234
812,0.0,1.0,CADC0886,5,190,39,0.181772452051282,0.053118079584512,0.2304735984543826,-1.023245504581986,0.8074755431783289,1,1,1,1,8,0.0024318301493477,0.0003896352867096,950,195,0.0002795688399184,0.0013620020406285
815,0.0,1.0,CADC0886,5,185,38,0.1464461455263158,0.0376428367284036,0.1940176196338972,-0.7705913741234642,0.936349735601098,1,1,1,2,7,0.0019899588837716,0.0005244968900298,925,190,0.0002034747931265,0.0009906009665369
816,0.0,1.0,CADC0886,5,180,37,0.1525604667567567,0.0334283480978172,0.1828342093204037,-1.0015079223722434,0.8001327753048108,1,1,1,2,6,0.0016065694306539,0.000267611026376,900,185,0.0001857130449878,0.0009034688675085
818,1.0,1.0,CADC0886,5,195,15,0.148468412,0.0103372666010771,0.1016723492453929,-1.5366964779858847,-0.117785994334754,1,1,1,1,2,0.0032325992288362,0.0069414157385772,17225,75,5.301162359526742e-05,0.0006891511067384
821,0.0,1.0,CADC0892,1,294,295,0.3174144265423729,0.1477082337511222,0.3843282890331158,-1.1112226870117692,0.7333197634859138,1,1,1,21,28,0.0001849876561049,0.0002138631254574,294,295,0.0005024089583371,0.0005007058771224
823,0.0,1.0,CADC0892,1,283,284,0.3381335825704225,0.1428949288601761,0.3780144558878353,-1.2646995822473617,0.6132591211622253,1,1,1,30,34,0.0002066337879636,0.0003050617897628,283,284,0.0005049290772444,0.0005031511579583
824,0.0,1.0,CADC0892,1,296,297,0.3043383396632996,0.1147572503939392,0.3387583953113771,-1.2298193141654443,0.6422376561142638,2,1,1,21,28,0.0001972042694503,0.0003581724259705,296,297,0.000387693413493,0.0003863880484644
826,0.0,1.0,CADC0892,1,262,263,0.2769620590874525,0.0856529388016392,0.292665233332624,-1.1611328385778608,0.6735126278040765,1,1,1,14,27,0.0001596629794318,0.0002162886705981,262,263,0.0003269196137467,0.0003256765733902
829,0.0,1.0,CADC0892,1,203,204,0.2461361564705882,0.0731704129358735,0.2705003011751992,-1.2099000515977951,0.6568068529333645,1,1,1,10,13,0.0001962304305746,0.0002612826821753,203,204,0.0003604453839205,0.0003586784947836
832,0.0,1.0,CADC0892,1,203,204,0.2653647184803921,0.0926448755605656,0.3043762072839559,-1.2622234967629602,0.6319350227577271,1,1,1,20,25,0.0001744746888682,0.0001378898468903,203,204,0.0004563786973426,0.0004541415468655
833,0.0,1.0,CADC0892,1,222,223,0.3288652600896861,0.1485585659802325,0.3854329591254911,-1.1634571659668471,0.6801460096685555,1,1,1,14,25,0.0002997505603559,0.0003349798826144,222,223,0.0006691827296406,0.0006661819102252
834,0.0,1.0,CADC0892,1,199,200,0.1624576498,0.0411249730230839,0.2027929313932908,-1.0466672560323005,0.7848398626471818,2,1,1,13,31,9.34650755086814e-05,7.341009772526667e-05,199,200,0.0002066581558948,0.0002056248651154
837,0.0,1.0,CADC0892,1,235,236,0.2754308122033898,0.1162267016721871,0.3409203743870219,-1.062132233736695,0.7666920845088457,1,1,1,9,23,0.0001977494609108,0.0001618530975567,235,236,0.0004945817092433,0.0004924860240346
838,0.0,1.0,CADC0892,1,215,216,0.1174436726851851,0.0259111910942726,0.1609695346774433,-0.7219166264233459,0.9668898815099916,1,1,1,20,30,6.240670742790697e-05,4.5347636484299054e-05,215,216,0.0001205171678803,0.000119959218029
839,0.0,1.0,CADC0892,1,242,243,0.3290147843621399,0.1646863664213854,0.4058156803542533,-1.0434789397608069,0.772766568140762,1,1,1,16,22,0.0003033028640649,0.0003714293331445,242,243,0.0006805221752949,0.0006777216725159
842,0.0,1.0,CADC0892,1,230,231,0.3280554354112553,0.1715861051608434,0.4142295319757434,-0.9794679540161256,0.8101859881232413,2,1,1,17,20,0.0003159427884848,0.0003018844920279,230,231,0.0007460265441775,0.0007427969920382
843,0.0,1.0,CADC0892,1,163,164,0.0243449170731707,0.0013955744739209,0.0373573884783308,-0.1046979918865624,1.1862675645678316,3,1,1,11,13,3.288739338343556e-05,7.810676731456786e-05,163,164,8.56180658847195e-06,8.509600450737365e-06
845,0.0,1.0,CADC0892,1,191,192,0.10729470796875,0.0210378670701669,0.1450443624211813,-0.7103771568838098,0.9597502333554137,2,1,1,18,27,0.000101432052161,0.0001637648068719,191,192,0.0001101459008909,0.0001095722243237
846,0.0,1.0,CADC0892,1,219,220,0.3538351444545455,0.1733787295947694,0.4163877154705329,-1.1371998750056873,0.7013903168623635,1,1,1,25,28,0.0002876248944803,0.0002251207852453,219,220,0.0007916836967797,0.0007880851345216
848,0.0,1.0,CADC0892,1,221,222,0.2974601572072072,0.107820447530763,0.3283602404840803,-1.273268117638128,0.6158717934385631,1,1,1,20,29,0.0001720608199533,0.0001299744839572,221,222,0.0004878753281934,0.00048567769158
849,0.0,1.0,CADC0892,1,228,229,0.3661452383406113,0.1834537046119072,0.4283149595938801,-1.036637405933435,0.7621331748843412,2,1,1,19,21,0.0002984349298236,0.0002317745581703,228,229,0.0008046215114557,0.0008011078804013
851,0.0,1.0,CADC0892,1,232,233,0.3696684227467811,0.175394714112,0.4188015211433694,-0.847584179527253,0.8658037142225026,1,1,1,16,21,0.000296770836506,0.0002082833360966,232,233,0.0007560116987586,0.0007527670133562
852,1.0,1.0,CADC0892,1,172,173,0.0640333413294797,0.0027820199372107,0.0527448569740288,-1.408737874998834,-0.0075191643429144,5,2,1,24,27,3.903862271489806e-05,8.809883726078364e-05,172,173,1.6174534518667227e-05,1.608104009948418e-05
854,1.0,1.0,CADC0892,1,161,162,0.055367374074074,0.0036848888047788,0.060703284958714,-0.6478760760792865,0.9406828021599412,1,1,1,19,15,4.768664677552718e-05,7.902069969944377e-05,161,162,2.2887508104216355e-05,2.27462271899928e-05
