segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
602,0,0,CADC0873,1,205,206,-1.0170743388349514e-05,4.806200080861378e-10,2.1923047417869117e-05,-1.4514051445705636,-0.048115735771601754,1,1,1,55,67,7.306785331623035e-13,8.326022119340334e-13,205,206,2.3444878443226235e-12,2.333106835369601e-12
603,0,1,CADC0873,1,240,241,-1.6662614594190866e-06,8.964343819861829e-10,2.9940514056812432e-05,-1.4932834695879675,-0.01644023174452129,1,1,1,66,77,9.845303146405569e-13,1.0274059876217558e-12,240,241,3.735143258275762e-12,3.7196447385318795e-12
604,1,1,CADC0873,1,208,209,-1.1587311778468898e-05,2.672247300298246e-10,1.6347009819224574e-05,-0.7753039716572827,-0.5442391892137586,2,2,2,1,3,1.5553477663537176e-11,3.1265062922282936e-11,208,209,1.2847342789895413e-12,1.278587225023084e-12
605,0,0,CADC0873,1,260,261,4.186264419923371e-06,7.243158469804445e-10,2.6913116634467375e-05,-1.352752306309069,-0.07158115357924212,1,1,1,78,92,7.094151238137532e-13,9.191870189733438e-13,260,261,2.7858301806940175e-12,2.775156501840784e-12
606,1,1,CADC0873,1,230,231,5.946156154978357e-06,3.712331235942289e-10,1.926741092088475e-05,-0.6808751053871167,-0.43701663808076757,2,2,1,1,3,1.2631867988149987e-11,2.5174790957650506e-11,230,231,1.614057059105343e-12,1.6070697991092162e-12
607,1,1,CADC0873,1,222,223,2.158126847533632e-06,2.9226704255462016e-10,1.7095819446713286e-05,-0.9889775425097631,-0.28013765348469255,2,1,1,1,1,2.408617291864031e-11,7.17669958307965e-11,222,223,1.3165182097054962e-12,1.3106145406036778e-12
608,0,1,CADC0873,1,230,231,-5.623284359307359e-06,2.8297097812740705e-10,1.682174123351703e-05,-1.4696503488937442,-0.006348814579296885,1,1,1,63,79,4.51565743742209e-13,6.829762826442294e-13,230,231,1.2303086005539437e-12,1.2249825892961344e-12
609,1,1,CADC0873,1,232,233,-1.3023824892703858e-07,5.059906822346824e-10,2.2494236644853773e-05,-1.3663339234846343,-0.11004474809802434,2,2,2,2,3,6.984612955640601e-12,1.3197843141225933e-11,232,233,2.180994319977079e-12,2.171633829333401e-12
610,1,0,CADC0873,1,227,228,4.378146798245618e-07,4.4245044923534597e-10,2.1034506156203097e-05,-1.2004587413287837,-0.08784737465240722,2,2,2,1,2,9.609513476414387e-12,1.8622248261878747e-11,227,228,1.949120921741612e-12,1.9405721457690613e-12
611,0,0,CADC0873,1,224,225,7.611514888888889e-06,6.577119268046363e-10,2.564589493085855e-05,-1.4093672346457535,-0.01977221765832114,1,1,1,66,78,8.337399633617346e-13,9.467215513123024e-13,224,225,2.936213958949269e-12,2.9231641191317168e-12
612,0,1,CADC0873,1,231,232,-2.4303651637931036e-06,7.350877080849727e-10,2.711250095592387e-05,-1.439216497269319,-0.015391010222663032,1,1,1,58,76,9.188304567381605e-13,1.0601010843871337e-12,231,232,3.1821978704977172e-12,3.1684815003662616e-12
613,0,1,CADC0873,1,263,264,7.83516295454545e-07,7.643686406672391e-10,2.7647217593588673e-05,-1.4367712236084769,-0.03236038945691425,1,1,1,68,86,7.310166282699164e-13,8.017770638422449e-13,263,264,2.9063446413203007e-12,2.8953357601031784e-12
614,1,0,CADC0873,1,222,223,-1.5544786004484307e-05,1.364600679963025e-10,1.1681612388549044e-05,-1.5500060900113073,-0.09905140643038272,2,2,1,2,5,3.4795380395603506e-12,6.625468523458877e-12,222,223,6.146849909743356e-13,6.11928556037231e-13
615,0,0,CADC0873,1,319,320,1.9516851809375015e-06,4.781130722321244e-10,2.1865796857926864e-05,-1.4290707505958893,-0.055050263301689786,1,1,1,89,100,3.9293056169148e-13,6.390132649194615e-13,319,320,1.4987870602887912e-12,1.4941033507253887e-12
616,0,0,CADC0873,1,242,243,-1.339265757201646e-05,3.5341974695327034e-11,5.944911664215629e-06,-0.8220674002738582,-0.6806353758021495,1,1,1,76,84,2.2578870543305787e-13,6.00318699179532e-13,242,243,1.4604121774928526e-13,1.4544022508365034e-13
617,1,1,CADC0873,1,299,300,2.3606182200000008e-06,1.565688371027495e-10,1.2512746984685238e-05,-1.3299406660932485,-0.1329220869905339,2,2,1,1,12,1.8293868884310737e-12,3.732664935061863e-12,299,300,5.236415956613696e-13,5.218961236758317e-13
618,0,1,CADC0873,1,268,269,-3.0244435423791827e-06,9.917610838523343e-11,9.958720218242575e-06,-1.3692225483094962,-0.09043367175753292,1,1,1,76,86,2.743599313691974e-13,6.617344037037481e-13,268,269,3.700601059150501e-13,3.6868441778897186e-13
619,0,1,CADC0873,1,250,251,3.2757652179282875e-06,8.357626611765702e-11,9.142005585081264e-06,-1.1002301344281324,-0.27339583119552324,1,1,1,75,79,2.5203177023871624e-13,6.157514374582749e-13,250,251,3.343050644706281e-13,3.329731717834941e-13
620,0,1,CADC0873,1,277,278,1.327405536330936e-06,2.2164329899853475e-10,1.488768951175886e-05,-0.7221424145637867,-0.6255699081238433,1,1,1,73,88,3.4310090944960594e-13,7.311974873730774e-13,277,278,8.001563140741327e-13,7.972780539515639e-13
621,0,1,CADC0873,1,278,279,2.0047935555555552e-06,4.310030985336767e-10,2.07606141174503e-05,-1.4872428791303753,0.03254668396884972,1,1,1,85,93,4.312275343178374e-13,6.391455332400299e-13,278,279,1.5503708580348082e-12,1.5448139732389846e-12
622,0,1,CADC0873,1,252,253,-1.1066349449802373e-05,2.9451537735332797e-10,1.7161450327793627e-05,-1.1501945331816505,-0.2881158736636934,1,1,1,76,85,4.112384085152091e-13,7.431804390729453e-13,252,253,1.1687118148941586e-12,1.1640924006060394e-12
623,1,0,CADC0873,1,277,278,-1.0681148053956835e-05,5.373288884005348e-10,2.318035565733483e-05,-1.274461863138737,0.12101988770913125,1,1,1,1,2,1.8121347780165644e-11,5.1726906459546725e-11,277,278,1.939815481590378e-12,1.9328377280594777e-12
624,0,1,CADC0873,1,301,302,4.268021966887418e-06,5.629414043770022e-10,2.3726386247741188e-05,-0.9134367881974002,-0.46488413642378823,1,1,1,93,103,4.4577239433120065e-13,7.4294563554946e-13,301,302,1.870237223843861e-12,1.864044385354312e-12
625,0,1,CADC0873,1,362,363,-2.739956841597797e-06,4.738526498267468e-10,2.1768156785239003e-05,-1.313935137779975,-0.14063670765210512,1,1,1,102,117,3.2833729838008703e-13,7.031133753525739e-13,362,363,1.3089852205158752e-12,1.3053792006246468e-12
626,1,1,CADC0873,1,336,337,-1.3439459567655788e-05,1.5447235543644704e-10,1.24286908174774e-05,-1.0123959935635545,-0.5672862874843846,2,2,2,1,3,5.0255738588886585e-12,1.0158765212788993e-11,336,337,4.597391530846639e-13,4.583749419479141e-13
627,1,0,CADC0873,1,355,356,5.4298809050561794e-06,4.0194340747011876e-10,2.0048526316667737e-05,-0.940611268891403,-0.2817495217010028,2,2,2,1,3,4.135393987565205e-12,8.191077380533233e-12,355,356,1.1322349506200528e-12,1.1290545153655022e-12
628,0,0,CADC0873,1,329,330,-9.11117470848485e-06,3.051303519789817e-10,1.74679807642149e-05,-1.470840582265048,-0.019527065527099208,1,1,1,96,108,3.601181211840568e-13,7.082899211672725e-13,329,330,9.274478783555674e-13,9.246374302393385e-13
629,0,1,CADC0873,1,310,311,-1.294745764340836e-05,1.0421498556145852e-10,1.0208574119898357e-05,-1.1753026874025967,-0.2910185054519421,1,1,1,88,100,2.1518449225158026e-13,4.939625872267572e-13,310,311,3.3617737277889847e-13,3.3509641659632966e-13
630,0,0,CADC0873,1,321,322,-4.994717248447197e-07,4.6152764026933723e-10,2.148319436837402e-05,-1.3998136233987564,0.04863061218750627,1,1,1,97,113,4.091113319644553e-13,6.209825499993115e-13,321,322,1.4377808108079041e-12,1.433315653010364e-12
631,0,1,CADC0873,1,325,326,-5.254405487730061e-06,5.561344721817215e-10,2.3582503518111082e-05,-1.4988253478422526,0.012133435165165608,1,1,1,94,113,4.5116936736289594e-13,6.723539068181527e-13,325,326,1.711182991328374e-12,1.705933963747612e-12
632,1,0,CADC0873,1,290,291,-1.2117553608247424e-05,1.8813563251512406e-10,1.3716254317966114e-05,-0.7555706250208294,-0.6616732149976254,2,1,1,22,48,4.933321519906359e-13,9.9031588895937e-13,290,291,6.487435603969795e-13,6.465142010829005e-13
633,0,0,CADC0873,1,390,391,2.9702409184143214e-06,5.908005259188323e-10,2.430638858240426e-05,-1.3623100451195218,-0.06698203504256744,1,1,1,115,128,3.6237204578523636e-13,6.822689328327499e-13,390,391,1.514873143381621e-12,1.510998787516195e-12
634,1,1,CADC0873,1,397,398,-2.289782940502513e-06,2.961681386296673e-10,1.72095362700355e-05,-0.9185141188270416,-0.7313333150034609,3,2,2,4,8,5.676023932685339e-12,1.1547705248439561e-11,397,398,7.460154625432426e-13,7.44141051833335e-13
635,1,1,CADC0873,1,296,297,4.560616185185184e-06,1.6048893867154924e-10,1.2668422895986274e-05,-0.753669931429882,-0.8443159077969206,2,1,1,1,4,3.4215491796628838e-12,7.041850570801138e-12,296,297,5.421923603768556e-13,5.403667968739031e-13
636,0,1,CADC0873,1,353,354,-8.328565974576277e-07,2.0849154208067407e-10,1.4439236201429564e-05,-1.4848766038769978,0.027653053948177044,1,1,1,101,118,2.781906800527104e-13,6.058906187471585e-13,353,354,5.906275979622495e-13,5.889591584199832e-13
637,1,1,CADC0873,1,371,372,7.428311561827965e-07,2.0013048205490778e-10,1.4146748108837868e-05,-1.36252350715378,-0.09285275961302597,2,2,2,3,12,1.28500304957818e-12,2.653572908470577e-12,371,372,5.39435261603525e-13,5.379851668142682e-13
638,1,0,CADC0873,1,270,271,-9.803891918819188e-06,5.30898521101107e-11,7.286278344265384e-06,-1.3624122713462095,-0.27659599609577096,1,1,1,2,2,2.3136257455276554e-12,4.78816616453527e-12,270,271,1.966290818892989e-13,1.959035133214417e-13
639,1,1,CADC0873,1,354,355,-3.1841948042253533e-06,2.204289427884685e-10,1.4846849591360064e-05,1.1270384665511024,-0.727004881188215,3,2,1,3,3,2.113084331428511e-11,6.160664904323941e-11,354,355,6.226806293459561e-13,6.209265994041365e-13
640,0,1,CADC0873,1,390,391,-3.405585696675193e-06,8.060231403432756e-10,2.8390546672145565e-05,-1.4815556486220247,0.03789690702238601,1,1,1,118,134,4.2784017285493243e-13,6.693257288995194e-13,390,391,2.066726000880194e-12,2.0614402566324185e-12
641,1,1,CADC0873,1,328,329,-2.5333686930091185e-05,1.2892159509773188e-10,1.1354364583618578e-05,4.857953184279241,-1.2294571196622253,2,2,3,2,2,5.144291141983158e-11,1.505520283254357e-10,328,329,3.9305364359064597e-13,3.9185895166483857e-13
642,1,1,CADC0873,1,572,573,2.4462507998254803e-06,7.835468816684894e-10,2.79919074317648e-05,-1.2436133799976545,0.07231004802548112,2,2,2,2,2,2.003711883670073e-11,5.584422526282879e-11,572,573,1.3698372057141422e-12,1.3674465648664737e-12
643,0,1,CADC0873,1,387,388,-9.357890458762888e-06,3.9128022935814864e-10,1.9780804568018678e-05,-1.22465712173522,-0.18481046118808567,1,1,1,124,134,3.278917752968776e-13,7.692913759149896e-13,387,388,1.0110600241812626e-12,1.0084541993766718e-12
644,0,1,CADC0873,1,473,474,3.9801516989451485e-06,2.0375046274857642e-10,1.4274118632986641e-05,-1.1224664446690487,-0.12154935216102795,1,1,1,144,155,2.597408708751861e-13,6.702875840977897e-13,473,474,4.3076207769255055e-13,4.298532969379249e-13
645,1,1,CADC0873,1,334,335,-8.542883764776122e-06,1.1672585917142397e-10,1.0803974230412805e-05,-0.29022659947521934,-1.0007413097515365,2,2,2,2,4,2.4750723661311682e-12,5.239170318158857e-12,334,335,3.4947862027372445e-13,3.4843540051171334e-13
646,1,1,CADC0873,1,350,351,-6.354020421367522e-06,2.459169726506025e-10,1.568174010276291e-05,-1.330005678273515,-0.03415073837754169,2,2,2,1,4,2.2041589290087147e-12,4.599174340818868e-12,350,351,7.026199218588644e-13,7.006181556997223e-13
647,0,0,CADC0873,1,412,413,2.08230318087167e-06,5.094468432225627e-10,2.2570929161701843e-05,-1.469208675627947,0.017055156363847204,1,1,1,116,139,3.314105201559714e-13,5.969693254862547e-13,412,413,1.2365214641324338e-12,1.233527465429934e-12
648,1,1,CADC0873,1,285,286,-2.205278111888112e-05,9.704970016432882e-11,9.851380622244215e-06,31.201842346507235,4.374560239157033,1,1,1,2,3,3.585515694721033e-11,7.133825191467118e-11,285,286,3.405252637344871e-13,3.393346159591917e-13
649,0,1,CADC0873,1,385,386,8.873186415414507e-06,2.5711402372263683e-10,1.6034775449710445e-05,-1.3580490822937488,-0.04361977416502138,1,1,1,106,120,2.6528600388039966e-13,5.456638035246951e-13,385,386,6.678286330458099e-13,6.660985070534633e-13
650,1,1,CADC0873,1,348,349,-3.3535688905444143e-06,1.2656145538038833e-10,1.1249953572365903e-05,-0.5678205357266006,-0.6968804891506,2,2,2,1,3,4.560469874766701e-12,9.32262514401934e-12,348,349,3.636823430470929e-13,3.6264027329624166e-13
651,0,1,CADC0873,1,369,370,-6.120889681081081e-06,1.500604310340664e-10,1.2249915552119794e-05,-1.3908195261935639,-0.1411070090115151,1,1,1,96,114,2.6793016777958885e-13,6.200484006949155e-13,369,370,4.0666783478066775e-13,4.0556873252450375e-13
652,0,1,CADC0873,1,477,478,3.07316481589958e-07,2.8066356975369433e-10,1.675301673591041e-05,-1.456925515736977,-0.0347487758367279,1,1,1,146,165,2.839951813806874e-13,7.272235848755422e-13,477,478,5.883932279951663e-13,5.871622798194442e-13
653,1,1,CADC0873,1,387,388,-3.0849258865979383e-06,3.238299067443041e-10,1.799527456707188e-05,-1.1401883786345761,0.11237370152127453,2,2,2,1,2,4.57350836995033e-12,9.259463058702424e-12,387,388,8.367697848690028e-13,8.346131617121239e-13
654,0,1,CADC0873,1,396,397,1.213706056952141e-05,4.862785747736965e-10,2.2051724984084498e-05,-0.8049530159045046,-0.7224391591058799,1,1,1,127,132,2.461911951454108e-13,5.393657545953352e-13,396,397,1.227976198923476e-12,1.2248830598833665e-12
655,1,0,CADC0873,1,359,360,-6.692731736111111e-06,3.321272659193155e-10,1.8224359136038654e-05,-1.4834366482452193,-0.35660940406188496,1,2,2,2,3,1.061075175674281e-11,2.66102101972583e-11,359,360,9.251455875189846e-13,9.225757386647653e-13
656,0,1,CADC0873,1,322,323,-3.0496728173374612e-05,1.4227632727905952e-11,3.7719534366036322e-06,-1.2340583895539976,-0.23005644790264076,2,1,1,104,108,1.9623297779869594e-13,5.531091160493391e-13,322,323,4.418519480716134e-14,4.404839853840852e-14
657,1,1,CADC0873,1,447,448,-1.5673420758928692e-07,6.887698594393481e-10,2.6244425302135084e-05,-1.4200447904710456,0.04763711078779808,2,2,2,2,3,2.9636372473412215e-11,8.429265415101736e-11,447,448,1.5408721687681167e-12,1.5374327219628307e-12
658,0,1,CADC0873,1,434,435,-4.042040784827585e-06,4.763282084384145e-10,2.1824944637694147e-05,-1.421526088689126,0.11720914422729237,1,1,1,133,149,3.4034911049134653e-13,7.144768659434382e-13,434,435,1.0975304341898951e-12,1.095007375720493e-12
659,0,1,CADC0873,1,442,443,-4.103288391873589e-06,1.8412679094434243e-10,1.3569332737623558e-05,-1.2920231423171742,-0.1806535233199896,1,1,1,135,149,2.5147814881423457e-13,6.558831663435351e-13,442,443,4.1657645010032225e-13,4.156360969398249e-13
660,0,1,CADC0873,1,362,363,8.817695077134986e-06,1.2769773804253893e-10,1.1300342386075695e-05,-1.3594811421627664,-0.08793530348853858,1,1,1,109,118,2.1414940987270008e-13,5.361139972985108e-13,362,363,3.5275618243795285e-13,3.517844023210439e-13
661,0,1,CADC0873,1,390,391,-1.4908418473145784e-06,2.2434927683384454e-10,1.4978293522088707e-05,-1.081238137397236,-0.5106796049587627,1,1,1,130,137,2.2783361002543423e-13,5.802733176625147e-13,390,391,5.752545559842167e-13,5.737833167105998e-13
662,1,1,CADC0873,1,672,673,2.625470122897474e-06,4.600884564906194e-10,2.144967264297102e-05,-1.269065482332875,-0.18802130892398655,3,2,1,2,3,5.385482679593137e-12,1.4869142018594828e-11,672,673,6.846554412062789e-13,6.836381225714998e-13
663,0,1,CADC0884,5,100,21,0.11689278095238091,0.009241068342772017,0.09613047561919173,-1.3230431912155083,0.31444246904708234,1,1,1,2,2,0.0009549926731840001,0.0001805950221242105,500,105,9.241068342772017e-05,0.0004400508734653342
664,0,1,CADC0884,5,80,17,0.07038959,0.003073458095939483,0.05543877790806254,-1.4963336828024765,0.10704113328948454,1,1,1,1,0,0.00045042179256523756,7.823976702163827e-05,400,85,3.841822619924354e-05,0.00018079165270232255
665,0,1,CADC0884,5,95,20,0.1319119925,0.01140238069163407,0.10678193054835668,-1.499344081314009,0.08780510097900947,1,1,1,1,3,0.0012852400142249999,0.00038127635795194445,475,100,0.00012002505991193757,0.0005701190345817035
666,0,1,CADC0884,5,80,17,0.09849287235294117,0.0066595551774207,0.0816060976730336,-1.4634028491371067,0.23092658740588273,1,1,1,1,2,0.0010049508349512376,0.00015941819531524888,400,85,8.324443971775875e-05,0.00039173853984827647
667,0,1,CADC0884,5,90,19,0.17905423157894737,0.021571880963344267,0.14687369050767488,-1.4518059690939593,0.22834975961325288,1,1,1,1,3,0.002626148133546667,0.0004843730677391004,450,95,0.00023968756625938073,0.0011353621559654877
668,0,1,CADC0884,5,90,19,0.11481185894736841,0.011568314984519596,0.10755610156806351,-1.3740195903407717,0.40935822051439646,1,1,1,1,1,0.0014900249895160441,0.0002552497986874242,450,95,0.00012853683316132883,0.0006088586833957682
669,0,1,CADC0884,5,90,19,0.18472036947368423,0.024285683245298246,0.15583864490330454,-1.438672496028029,0.2974889023826974,1,1,1,1,3,0.0030107964893607113,0.0005563199859329052,450,95,0.0002698409249477583,0.001278193855015697
670,0,0,CADC0884,5,85,18,0.10631101777777778,0.008074624014682487,0.08985891171543581,-1.4521293854823936,0.24575923323919097,1,1,1,1,2,0.0010855954142581646,0.00017946270308177503,425,90,9.499557664332338e-05,0.00044859022303791595
671,0,0,CADC0884,5,95,20,0.1707943725,0.024348222227330373,0.15603916888823258,-1.3922791487085822,0.36910928544582305,1,1,1,1,3,0.0028528674826523684,0.0006028584416591669,475,100,0.0002562970760771618,0.0012174111113665187
672,0,1,CADC0884,5,80,17,0.10545019,0.008495533031245601,0.09217121584988233,-1.4239543101083303,0.32828340021900904,1,1,1,1,1,0.0013120904033714878,0.0002442742741807049,400,85,0.00010619416289057002,0.0004997372371320942
673,0,1,CADC0884,5,95,20,0.1502838775,0.01970757616803262,0.14038367486297193,-1.3484253080095256,0.43009119721603867,1,1,1,1,3,0.002350577765157632,0.0005141937691202779,475,100,0.00020744817018981704,0.000985378808401631
674,0,1,CADC0884,5,80,17,0.08402116764705883,0.006161467043163029,0.07849501285535934,-1.0419195627016131,0.5640934624631958,1,1,1,1,1,0.0011227869375970375,0.00043201531148699814,400,85,7.701833803953786e-05,0.00036243923783311935
675,0,1,CADC0884,5,105,22,0.12293349181818182,0.016860741447423593,0.12984891777532684,-1.1945495818382112,0.6158300519669855,1,1,1,1,3,0.00189361905348061,0.00046377194515952007,525,110,0.0001605784899754628,0.0007663973385192542
676,0,1,CADC0884,5,80,17,0.1515742305882353,0.016523987353083913,0.128545662521471,-1.3275826823290995,0.30881511420522767,1,1,1,1,1,0.0026336945934588435,0.0007531361758007886,400,85,0.0002065498419135489,0.0009719992560637596
677,0,1,CADC0884,5,95,20,0.1633515225,0.016223594568833117,0.12737187510919792,-1.4057771016676355,0.25117639777624806,1,1,1,1,3,0.0017822099168711212,0.0003512402123184023,475,100,0.00017077467967192755,0.0008111797284416558
678,0,0,CADC0884,5,80,17,0.14821885,0.017565431471820003,0.1325346425347728,-1.4219019963092507,0.34126093544811514,1,1,1,1,3,0.002802675345691162,0.0007032129732329553,400,85,0.00021956789339775003,0.0010332606748129412
679,0,0,CADC0884,5,95,20,0.1108946775,0.008193422453669618,0.09051752567138376,-1.3844300309909072,0.2697228743838545,1,1,1,2,3,0.0009598757333313158,0.00033685554993395796,475,100,8.624655214389072e-05,0.0004096711226834809
680,0,0,CADC0884,5,85,18,0.1345641777777778,0.01620668870965284,0.12730549363500712,-1.425679930270598,0.3829013986296159,1,1,1,1,2,0.002362392534016471,0.0005548475492137498,425,90,0.00019066692599591578,0.0009003715949807133
681,0,1,CADC0884,5,90,19,0.0876084752631579,0.005539365699138804,0.07442691515264356,-1.428606809576743,0.23505230647939315,1,1,1,1,3,0.0007113893324691002,0.00018918320649620002,450,95,6.154850776820894e-05,0.00029154556311256866
682,0,0,CADC0884,5,90,19,0.1369416489473684,0.020118882220786182,0.14184104561369457,-1.3137748866122767,0.5180703208325831,1,1,1,1,2,0.0028539946301086557,0.0006995086875404351,450,95,0.00022354313578651315,0.001058888537936115
